houseid,description,price,bedrooms,bathrooms,floor_area,land_area,latitude,longitude,city,province
1363,"L-S-5-201604-3- Acquired Property for Sale in Unit 13-A, Ruby St.,  EMERALD COAST EXECUTIVE VILLAGE, Brgy. Peas/Duale, Limay, Bataan - Sub",1665200.0,1.0,,80.0,62.0,14.5578317,120.5874717,Duale,Limay
1364,"For Sale 3-Storey Country House in Golden City in Taytay, Rizal",,6.0,5.0,300.0,139.0,14.5785867,121.1390332,Taytay,Calabarzon
1365,Brandnew house w pool im Mckinley Hill nr BGC Taguig,208000000.0,5.0,6.0,642.0,288.0,14.5330489,121.0524293,Mckinley Hill,Taguig
1366,"House for Sale with Swimming Pool in Merville Park, Parañaque City",78000000.0,4.0,4.0,300.0,705.0,14.501909,121.0266683,Merville,Paranaque
1367,"L-R-1-831- Acquired Property for Sale in Lot 7 & 8, Block 1, Andaman Village, Brgy. Gulang - Gulang, Lucena City, Quezon - Retail",6691520.0,,,379.0,308.0,13.9607505,121.6097897,Gulang-Gulang,Lucena
1368,"Corner House and Lot with Basement in Sun Valley Residential Estate, Antipolo",68000000.0,7.0,7.0,884.0,523.0,14.6246563,121.1803519,Inarawan,Antipolo
1369,"Brand New House for Sale in South Forbes Villas,  near Ayala Westgrove Heights",17990000.0,3.0,2.0,220.0,150.0,14.2510549,121.0527366,Inchican,Silang
1370,"Fully Furnished House and Lot for Sale in Forbes Park, Makati",2500000000.0,5.0,7.0,2100.0,1525.0,14.54655976,121.0376131,Forbes Park,Makati
1371,Valle Verde 2 Maintained House and Lot for Sale in Pasig City,165000000.0,4.0,4.0,,509.0,14.581705,121.0727437,Valle Verde 2,Pasig
1372,"V-R-2-102: Acquired Property  for Sale in Lot 29, Block 7, Road Lot 2, Golden River Village, Brgy. Taculing, Bacolod City, Negros Occidental",2663200.0,,,90.0,96.0,10.6479647,122.9529624,Taculing,Bacolod
1373,Rush For Assume House and Lot for sale Located at Cagayan de Oro,,4.0,3.0,85.0,99.0,8.3982349,124.5952217,Lumbia,Cagayan De Oro
1374,Spacious 4 Bedroom with comfort room For Sale - House and Lot in Lapu-Lapu City,9000000.0,4.0,5.0,156.0,150.0,10.2807554,123.9843016,Agus,Lapu-Lapu
1375,St Joseph Ridgeview 01/24 Update | Single Attached House for sale in San Pedro,2484027.0,1.0,1.0,26.0,84.0,14.3269207,121.0178307,Langgam,San Pedro
1376,[05094-CEB-138] Townhouse for sale in Brgy Lahug at Cebu City Cebu,6500000.0,3.0,4.0,184.0,130.0,10.33519639,123.9026544,Lot 74 G And F Wilson Street ( Interior Of Fulton Street ) Barangay Lahug Cebu City Cebu Lahug,Cebu
1377,Preselling 3 Bedroom 2 Carpark In Parang Marikina,6500000.0,3.0,2.0,81.0,88.8,14.6589442,121.1118171,Parang,Marikina
1378,Townhouse For Sale in North Fairview with 1 Car Garage and 3 Bedrooms. PH2594,6950000.0,3.0,3.0,96.0,60.0,14.7055228,121.0742821,Fairview,Quezon City
1379,"7 Bedroom House and Lot For Sale at Muntinlupa, Metro Manila",63500000.0,7.0,7.0,700.0,460.0,14.4185637,121.0447216,Alabang,Muntinlupa
1380,elegant single detached house in bf resort village las pinas city,15000000.0,4.0,3.0,210.0,111.0,14.4330886,120.9847045,Talon Dos Bf Resort Talon Dos,Las Pinas
1381,"2 Bedroom House and Lot for Sale at Grand Royale in Malolos, Bulacan (Freya)",3812480.0,2.0,2.0,52.0,96.0,14.8614278,120.8067497,Bulihan,Malolos
1382,4 Bedroom Stunning Pre-selling House and Lot For Sale in Paranaque City,45000000.0,4.0,4.0,350.0,280.0,14.4462789,121.0274109,B.F. Homes,Paranaque
1383,"Rent-to-Own 3 Bedroom in Sunny Homes, Padre Garcia, Batangas For Sale",2300000.0,3.0,1.0,48.0,52.0,13.8998198,121.2182294,Banaybanay,Padre Garcia
1384,2 Storey House and Lot with Spacious Garden in Baguio City,20000000.0,3.0,4.0,280.0,408.0,16.3836602,120.5912301,Bakakeng North,Baguio
1385,"For sale 3 Bedroom House with Swimming Pool, 4 Bathroom, Car Park, 1 Maidroom",19900000.0,3.0,4.0,240.0,246.0,15.15780137,120.5691808,Hibok-Hibok,Block 20
1386,"For Sale > Single Detached corner House, St . Francis Homes XI, Biñan Laguna",9000000.0,5.0,3.0,280.0,279.0,14.32299278,121.0927955,St. Francis Homes Xi,Binan Laguna Canlalay
1387,"Ready For Occupancy House and Lot for Sale in San Pablo, Laguna",3500000.0,3.0,2.0,57.4,80.0,14.0226687,121.3416391,San Vicente,San Pablo
1388,3 Bedrooms and 2 Car garage Townhouse For Sale in Antipolo City PH2885,6503750.0,3.0,3.0,130.7,60.0,14.57370507,121.1708548,Antipolo,Calabarzon
1389,"4 Bedroom Single Attached Unit for sale at Santevi in San Pablo, Laguna",3700000.0,4.0,2.0,85.0,74.0,14.00601546,121.3362269,Pan-Philippine Hwy San Vicente,San Pablo
1390,[04783-C-251] House & Lot for sale in Laguna Bel-Air 2 at Sta Rosa City Laguna,6800000.0,4.0,3.0,187.2,137.0,14.27758271,121.0926867,Sta Rosa City Laguna,
1391,"L-R-1-534- Acquired Property for Sale in Lot 32, Block 10, Wilfredo St., San Rafael Estate, Phase 2, Brgy. San Antonio / Santiago, Sto. Tomas, Batangas - Retail",7352100.0,,,229.7,288.0,15.8615884,120.564115,San Antonio,Santo Tomas
1392,"3 Bedroom Townhouse Unit for sale at Santevi in San Pablo, Laguna",2600000.0,3.0,2.0,54.7,50.0,14.00601546,121.3362269,Pan-Philippine Hwy San Vicente,San Pablo
1393,RFO 2 Storey Townhouse For Sale w/ 4BR in Marikina Heights PH2886,6600000.0,4.0,2.0,140.0,70.0,14.63942048,121.1289044,Panorama St,1811 Marikina
1394,"For Sale: 3-BR Two-Storey House and Lot (San Fernando City, Pampanga)",5000000.0,3.0,2.0,150.0,81.0,15.0487446,120.6882894,Del Carmen,San Fernando
1395,3 Bedroom House and Lot for Sale at Menzi New Town in Bukidnon (Kentisbury),1700000.0,3.0,2.0,52.5,116.0,8.3553282,124.8126054,Damilag,Manolo Fortich
1396,"Tungkop, Minglanilla, Foreclosed Residential – House and Lot - 10067000001707",3200000.0,1.0,1.0,124.0,124.0,10.24081096,123.7874714,Lot 12,Block 8
1397,"L-R-1-1057- Acquired Property for Sale in Lot 269, Lopez Jaena St., Brgy. Poblacion 2, Batangas City, Batangas",5728000.0,1.0,,329.0,172.0,13.75526545,121.0608246,Barangay 2,Batangas City
1398,"Mandalagan, Bacolod, Foreclosed Residential – House and Lot - 10088000000266",3100000.0,1.0,1.0,83.0,91.0,10.68960812,122.9738667,Lot 15 Block 4,Along Road Lot 4
1399,15M | House and Lot for Sale in Mayamot Antipolo City,15000000.0,3.0,3.0,160.0,120.0,14.6248348,121.1213588,Mayamot,Antipolo
1400,"House for Sale in San Pedro, Laguna",,1.0,1.0,26.0,60.0,14.3423121,121.0362004,Calendola,San Pedro
1401,"L-R-1-1286: Acquired Property House and Lot for Sale in Lot 2, Block 23, Calle Cantabria, Camella Solamente, Brgy. Soro-Soro Karsada, Batangas City, Batangas",2530398.0,1.0,,67.6,88.0,13.79994525,121.076479,Lot 2,Block 23
1402,"Two Storey RFO 3 Bedroom Duplex House for Sale in Hermosa, Bataan",2100000.0,3.0,1.0,70.0,118.0,14.8645114,120.490254,Balsic,Hermosa
1403,2 Bedroom House and Lot Unit for Sale at White Plains Porac (Jasmine),1788000.0,2.0,1.0,44.0,107.0,15.0188367,120.5412948,Salu,Porac
1404,Tagaytay Executive Semi-Furnished House For Sale near Fora Mall,14900000.0,5.0,7.0,350.0,264.0,14.11962597,120.9577186,Olivarez Tagaytay San Jose,Tagaytay
1405,"2 Bedroom Siena Single Attached for sale at Paradisimo in Malainen Luma, Cavite",1815200.0,2.0,1.0,38.0,84.0,14.270612,120.7919224,Malainen Luma,Naic
1406,"2 Bedroom End Unit Townhouse at Elisa Homes in Bacoor, Cavite (Canalily Model)-Investment",3697532.0,2.0,1.0,42.4,72.0,14.36966927,120.9810315,Molino-Paliparan Rd Molino Iv,Bacoor
1407,"3 Bedroom Townhouse Unit at Marquina Residences in Antipolo, Rizal",4150000.0,3.0,2.0,78.3,50.0,14.63716058,121.1332686,Santan St Cupang,Antipolo
1408,"3-Bedroom House For Sale in Treelane Subdivision, Imus, Cavite",3200000.0,3.0,3.0,94.0,50.0,14.4290953,120.9288976,Carsadang Bago,Imus
1409,"L-R-1-900- Acquired Property for Sale in Lot 15159, Pinsal Falls Road, Brgy. Laslasong Sur, Santa Maria, Ilocos Sur",4763300.0,,,225.0,1382.0,17.3880627,120.4949623,Laslasong Sur,Santa Maria
1410,BF Homes House for Sale Parañaque,32500000.0,5.0,4.0,370.0,280.0,14.4462789,121.0274109,B.F. Homes,Paranaque
1411,"Modern 4BR House and Lot for sale - Lindenwood, Muntinlupa City",50000000.0,4.0,4.0,475.0,338.0,14.3801129,121.0514828,Tunasan,Muntinlupa
1412,"Duplex House For Sale in New Intramuros Village, Quezon City",13000000.0,3.0,3.0,180.0,60.0,14.6361294,121.0335841,Diliman,Quezon City
1413,"L-R-1-1310: Acquired Property House & Lot for Sale in Lot 1, Block 21A, Costa Brava corner Girona Sts., Montefaro West Village, Phase 3, Brgy. Bucandala, Imus City, Cavite",2783100.0,1.0,,69.0,129.0,14.42058391,120.9234219,Lot 1,Block 21A
1414,MODERN SCANDINAVIAN HOUSE IN ANGELES CITY,12800000.0,4.0,4.0,128.0,150.0,15.1560029,120.5708031,Amsic,Angeles
1415,3Story House and Lot for Sale in San Mateo Woodland Hills With view Deck,14000000.0,3.0,3.0,240.0,152.0,14.65671895,121.1508088,Silangan,San Mateo
1416,"L-R-1-339- Acquired Property for Sale in Lot 39, Block 5, Italy Street, Ivory Crest Village, Brgy. Salitran, Dasmari",2180000.0,,,116.0,55.0,14.3502316,120.9378666,Salitran I,Dasmarinas
1417,"2 Bedroom House & Lot For Sale at Kohana Grove, Silang, Cavite",3500000.0,2.0,2.0,67.0,80.0,14.2299502,120.9743357,Sabutan,Silang
1418,"L-R-1-873- Acquired Property for Sale in Lot 6014 Cad-381-D, Brgy. Nambalan, Santa Ignacia, Tarlac - Retail",359600.0,,,64.0,334.0,15.6005657,120.4594029,Nambalan,Santa Ignacia
1419,"L-S-1-201604-77- Acquired Property for Sale in Block 4, Lot 10, Kensington Village, Lancaster New City, Brgy. Navarro, Gen. Trias, Cavite",1822290.0,,,63.8,50.0,14.3863703,120.9017731,Navarro,General Trias
1420,Elegant Brand New Townhouse For Sale in BF Homes Paranaque. Semi-Furnished.,31800000.0,5.0,,470.0,165.0,14.45163311,121.024794,B. F. Homes,Paranaque
1421,"L-R-1-436- Acquired Property for Sale in Lot 11, Block 2, Road Lot K (Road Lot 1), Victoria Subdivision, Brgy. De La Paz, Bi",3953040.0,,,337.7,289.0,14.3489723,121.0849198,De La Paz,Binan
1422,"80 sqm Lot with 3 Bedrooms near Congressional, Quezon City",10900000.0,3.0,1.0,140.0,80.0,14.6679427,121.0340442,Congressional Avenue,Quezon City
1423,4-Bedroom House with Garden for Sale at Orchard Golf and Country Club Dasmariñas,35000000.0,4.0,4.0,301.0,491.0,14.3502316,120.9378666,Salitran I,Dasmarinas
1424,"L-R-1-351- Acquired Property for Sale in Lot 11, Block 4, Road Lot 3, Villa Corazon III Subdivision, Brgy. Poblacion / Sta. Clara Sur, Pila, Laguna - Retail",1378190.0,,,78.1,110.0,14.2274672,121.3654733,Santa Clara Sur,Pila
1425,Beautiful well maintained House and Lot for sale in Camella Homes Silang,8500000.0,3.0,3.0,120.0,108.0,14.1386647,120.9553978,Buho,Silang
1426,Prime Two Storey Fourplex 4 Bedroom For Sale along C6 Highway Taytay Rizal,4700000.0,4.0,4.0,120.0,60.0,14.5585639,121.1360313,San Juan,Taytay
1427,"Single Detached Pre-owned House and Lot For Sale in Better Living, Paranaque",15500000.0,4.0,3.0,260.0,200.0,14.4843304,121.0314209,Don Bosco,Paranaque
1428,"Brand New House and Lot for sale in Granville Subdivision, Davao City",3000000.0,2.0,1.0,36.0,120.0,7.0754348,125.520254,Catalunan Pequeno,Davao
1429,"345 sqm Lot with 7 Bedrooms in Tokyo Mansions, Silang, Cavite",39000000.0,7.0,4.0,300.0,345.0,14.2510549,121.0527366,Inchican,Silang
1430,"Ready to Occupy & Fully Furnished House and Lot for Sale in San Remigio, Cebu",3500000.0,,,30.0,915.0,11.0113336,123.9274047,Tambongon,San Remigio
1431,For Sale: Single Attached 3 bedrooms in Caloocan nr in SM Fairview with parking,4438000.0,3.0,2.0,72.0,80.0,14.7547818,121.0256669,Saranay Road Bagumbong Caloocan City Bagumbong,Caloocan
1432,"3 Bedroom Townhouse For Sale in Westdale Villas, Tanza via Cavitex",1690000.0,3.0,1.0,45.0,36.0,14.3521701,120.8598484,Punta I,Tanza
1433,"2-Storey Townhouse for sale in Rosario, Pasig City, Metro Manila",7000000.0,3.0,3.0,110.0,73.0,14.5880653,121.0972902,De Castro Ave,Pasig
1434,"Fully Furnished House and lot For Sale in Taytay, Rizal near SM Taytay",9000000.0,4.0,2.0,160.0,111.0,14.5706996,121.13202,Taytay,
1435,Brand New Two-Storey Single Detached Modern House for sale in Parañaque,24000000.0,3.0,3.0,290.0,204.0,14.4462789,121.0274109,B.F. Homes,Paranaque
1436,"2 Bedroom, 2 Storey House and Lot for Sale in Alaminos Laguna (1st Class Subd.)",4433750.0,2.0,2.0,106.0,138.0,14.0733361,121.256544,Barangay Ii,Alaminos
1437,2 Bedroom Single Attached Unit for sale at The Granary,2750000.0,2.0,1.0,43.0,45.0,14.3313691,121.0855278,San Antonio Rd San Antonio,Binan
1438,[04851-BAC-159] House & Lot for sale in Brgy Taculing at Bacolod City Negros Occidental,7000000.0,3.0,4.0,226.0,240.0,10.6528721,122.9553982,Lot 5 Block 10 Torquise Street City Heights Subdivision Barangay Taculing Bacolod City Negros Occidental Taculing,Bacolod
1439,"Rush Sale: Townhouse Unit in Vallejo Phase 3 Ext near Vermosa, Imus",3400000.0,2.0,1.0,80.0,57.5,14.3817416,120.968223,Pasong Buaya Ii,Imus
1440,"3 Bedroom Townhouse Unit at Bloomfield Heights in Antipolo, Rizal (Inner)",4000000.0,3.0,2.0,80.0,48.0,14.59087293,121.1882015,C. Lawis Ext San Luis,Antipolo
1441,"4 Storey Semi Furnished Townhouse For Sale in Teachers Village, Quezon City",22600000.0,4.0,4.0,265.7,68.0,14.6442313,121.059698,Teachers Village East,Quezon City
1442,"Foreclosed Property For Sale in Mabuhay Homes in Santa Rosa, Laguna",3700000.0,,,200.0,372.0,14.2898471,121.1095874,Dila,Santa Rosa
1443,"Townhouse For Sale in Teachers Village, Quezon City near Araneta Center",16000000.0,3.0,3.0,175.0,67.0,14.6442313,121.059698,Teachers Village East,Quezon City
1444,New Townhouse For Sale - Exclusive Village in Pasig City,8530000.0,3.0,2.0,132.0,90.0,14.5842641,121.1013028,Santa Lucia,Pasig
1445,"Cara House & Lot 3 Bedroom with Balcony & Carport near Tagaytay for Sale, Silang",7494000.0,3.0,2.0,66.0,121.0,14.2449652,120.9757013,Biga I,Silang
1446,CONTEMPORARY 5 Bedroom Townhome FOR SALE ALABANG MUNTINLUPA,,5.0,6.0,237.0,,14.4185637,121.0447216,Alabang,Muntinlupa
1447,3 Bedroom House and Lot (Unna Regular) at Phirst Park Homes Calamba,4500505.0,3.0,2.0,54.0,96.0,14.18596405,121.1081526,Kaunlaran Rd Palo-Alto,Calamba
1448,[04750-O-318] Townhouse for sale in Cuesta Verde Executive Village at Antipolo City Rizal,5200000.0,6.0,6.0,192.7,157.0,14.57424941,121.1812249,Lot 10 Block 21 Coolidge Street Cuesta Verde Executive Village Phase 2 Barangay Dalig Antipolo City Rizal Dalig,Antipolo
1449,"L-R-1-1103 - Acquired Property for Sale in Lot 11, Block 3, (LRC) PSD-41084, Road Lot 1, Abacan Subdivision, Brgy. Calicanto, Batangas City, Batangas",4308966.0,,,185.4,346.0,13.7648295,121.0557838,Calicanto,Batangas City
1450,"The Villages at Lipa Single Attached 5 Bedroom House For Sale in Lipa, Batangas",8365000.0,5.0,3.0,150.0,150.0,13.9984308,121.1674592,Bugtong Na Pulo,Lipa
1451,"RFO 3 Bedroom Duplex Bungalow House and Lot for Sale in Balsic, Hermosa, Bataan",1700000.0,3.0,1.0,40.0,70.0,14.8645114,120.490254,Balsic,Hermosa
1452,"L-R-1-373- Acquired Property for Sale in Lot 38, Block 10, Road Lot 3, Celina Homes Technopark Subdivision, Brgy. Loma, Bi",2000000.0,,,115.0,63.0,14.2813004,121.0644428,Loma,Binan
1453,"3 Bedroom Townhouse for Sale in Hamilton Residences, Imus, Cavite",3702000.0,3.0,,94.0,50.0,14.4099191,120.9250223,Bucandala Iii,Imus
1454,"Batal, Santiago City, Foreclosed Residential – House and Lot - 10079700000101",3000000.0,1.0,1.0,90.0,119.0,16.69703948,121.5737924,Lot 14 Block 6,Road Lot 2
1455,"5 Bedroom Modern Tropical House and Lot For Sale in BF Homes, Paranaque City",36000000.0,5.0,4.0,250.0,204.0,14.4462789,121.0274109,B.F. Homes,Paranaque
1456,"Fully Furnished House and Lot for Sale in an Exclusive Subdivision, Davao City",15900000.0,5.0,3.0,300.0,162.0,7.1469686,125.5940509,Buhangin,Davao
1457,"Abilay Norte, Oton, Foreclosed Residential – House and Lot - 10080000000179",2085000.0,1.0,1.0,,,10.75170476,122.4948459,Block 13 Lot 3,Along Road Lot 14
1458,"4 Bedroom House and Lot for sale in General Trias, Cavite. near Tagaytay",4500000.0,4.0,2.0,81.0,100.0,14.2349557,120.9217871,Panungyanan,General Trias
1459,"Two-Storey House and Lot For Sale in Westwoods Grand Subdivision, Iloilo City",8000000.0,4.0,3.0,240.0,212.0,10.7260028,122.539162,Dungon,Iloilo
1460,"Newly Built 2-Storey House & Lot for Sale in Mandurriao, Iloilo City",5500000.0,3.0,3.0,112.0,100.0,10.7298445,122.5251582,Ana Ros Subdivision,Hibao-An Norte
1461,[03968-O-246] House & Lot for sale in Palmera Hills 2 at Taytay Rizal,6800000.0,4.0,4.0,208.8,281.0,14.57775755,121.149976,Lot 3 Block 3 Pcs-04-002881 Diamond Street Palmera Hills 2 Barangay Dolores Taytay Dolores,Taytay
1462,[03673-C-175] House & Lot for sale in Jardin Leonila Subdivision at Los Baños Laguna,6643000.0,9.0,5.0,438.0,480.0,14.17920769,121.2522677,Lots 5,6
1463,"Barandal, Calamba City, Foreclosed Residential – House and Lot - 10001000012334",1860000.0,1.0,1.0,48.0,159.0,14.20627752,121.1194196,Lot 1 Blk 11,Road Lot 8 Corner Road Lot 2
1464,"2 Bedroom Single Detached Bungalow House and Lot for Sale in Capas, Tarlac",2177000.0,2.0,1.0,36.0,100.0,15.31166113,120.5811072,The Regina Northview Subdivision,Cutcut I
1465,RUSH SALE! UNFINISHED 3 STOREY  HOUSE AND LOT FOR SALE,5800000.0,7.0,5.0,151.0,150.0,14.62972185,121.1677207,Bagong Nayon 1 Bagong Nayon,Antipolo
1466,"4 Bedroom Duplex Unit for sale at Westridge Residences in Lawa, Laguna",2400000.0,4.0,2.0,62.2,60.0,14.2052753,121.1474637,Lawa,Calamba
1467,"L-S-5-201604-50- Acquired Property  for Sale in Lot 28, Block 6, Citta Grande Subdivision, Phase 5, Brgy. Silangan Isabang / Ibabang Iyam, Lucena City, Quezon",1856100.0,,,60.0,60.0,13.9262972,121.6012926,Ibabang Iyam,Lucena
1468,"3-Bedroom House and Lot Sale at The Hillside in Hillcrest Subdivision, Davao",2662000.0,3.0,2.0,38.0,121.0,7.066155597,125.5627136,Farmington Street,Hillcrest Subdivision
1469,"L-R-1-190- Acquired Property for Sale in Lot 3-B, Brgy. Awai, San Jacinto, Pangasinan (No TD on Improvement) - Retail",5142000.0,,,71.0,10000.0,16.0956447,120.481035,Awai,San Jacinto
1470,"Overlooking Multi-level Modern Home For Sale in Havila Township, Taytay",34000000.0,4.0,3.0,350.0,192.0,14.5654235,121.1267997,Santa Ana,Taytay
1471,Brand New Muji Theme House For Sale in Angeles City **Price is NEGOTIABLE,28000000.0,4.0,3.0,272.0,221.0,15.1520332,120.6088623,Pandan,Angeles
1472,2 Bedroom Townhouse Unit for Sale at Quezon City in July Extension,5000000.0,2.0,1.0,69.0,35.0,14.6641862,121.0201724,Project 8,Quezon City
1473,"Abilay Norte, Oton, Foreclosed Residential – House and Lot - 10080000000410",1400000.0,1.0,1.0,46.0,91.0,10.74869931,122.5025877,Lot 20,Blk 5
1474,House and Lot For Sale in Manito Albay,25000000.0,7.0,5.0,,573.0,13.12426983,123.8691832,It-Ba,Manito
1475,Ready For Occupancy House For Sale in Dasmariñas Cavite. Near La Salle Cavite,10980000.0,3.0,3.0,110.0,120.0,14.3502316,120.9378666,Salitran I,Dasmarinas
1476,5 Bedroom Sophisticated Brand New 2-Storey House for sale in Greenwoods Pasig,15500000.0,5.0,3.0,180.0,120.0,14.5658684,121.0855568,San Miguel,Pasig
1477,"Royal Pines House and Lot For Sale ! 600 sqm Lot Area for 22M, Tagaytay City",22000000.0,4.0,4.0,400.0,600.0,14.0977832,120.9430935,Maharlika West,Tagaytay
1478,Villa House 11 bedroom in Pulu Amsic Subdivision for sale,220000000.0,11.0,12.0,2200.0,1399.0,15.15892947,120.5692092,Apo Street,Pulu Amsic Subdivision Amsic
1479,"4BR House and Lot for sale at Kaybagal North, Tagaytay, Cavite",13000000.0,4.0,5.0,300.0,400.0,14.1221752,120.9354195,Kaybagal North,Tagaytay
1480,2 Bedroom House and Lot for Sale at Amaia Scapes Rizal (Inner),2500000.0,2.0,1.0,50.0,64.0,14.4756233,121.2054562,Tatala Rd Tatala,Binangonan
1481,Furnished Modern Design House For Sale Near Skyway Betterliving Parañaque,18500000.0,5.0,5.0,240.0,210.0,14.4843304,121.0314209,Don Bosco,Paranaque
1482,"V-R-2-81- Acquired Property for Sale in Lot 3, Block 11, Scrub Pine St., Savannah Glen E3 Subdivision, Brgy. Abilay Norte, Oton, Iloilo",2340000.0,,,60.0,144.0,10.744577,122.4920457,Abilay Norte,Oton
1483,"L-R-1-1007 - Acquired Property for Sale in Lot 42, Block 17, Balagtas St., San Isidro Village, Phase 2, Brgy. San Isidro, Batangas City, Batangas",4209500.0,,,153.0,115.0,13.733626,121.0765364,San Isidro,Batangas City
1484,4 Bedrooms House and Lot For Sale near Makati and Global City Taguig,22749290.0,4.0,4.0,119.3,75.0,14.52260666,121.0675721,M Residences At Mahogany Place 3,Acacia Estates
1485,"RFO Prime Luxury New Townhouse For Sale at Acacia Estates, Taguig City",24372955.0,4.0,3.0,166.0,75.0,14.525747,121.0729149,Bambang,Taguig
1486,[04426-O-290] House & Lot for sale in Cuesta Verde Executive Village at Antipolo City Rizal,8000000.0,6.0,7.0,239.0,269.0,14.57423902,121.1813,Lots 1 And 2 Block 25 Coolidge Street Corner Buchanan Street Cuesta Verde Executive Village Phase 2 Barangay Dalig Antipolo City Rizal Dalig,Antipolo
